atm_group;lat;long;n_mall_100;n_mall_300;n_bank_100;n_bank_300;n_department_store_100;n_department_store_300;n_station_100;n_station_300;n_alcohol_100;n_alcohol_300;n_police_100;n_police_300;n_university_100;n_university_300;n_railway_station_100;n_railway_station_300;population;subject;salary;target
3185;57.152384;65.567179;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;744554;тюменская область;46342.7;-0.0721602719589842
496;51.107836;114.546895;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;17898;забайкальский край;43974.9;-0.0321482249310455
3185;55.078087;82.957683;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1618039;новосибирская область;38968.9;-0.0282364262691457
8083;58.011623;56.229713;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1048011;пермский край;37772.9;0.1721458645348337
5478;60.036097;30.414521;0;0;7;2;0;0;0;0;3;0;1;0;0;0;0;0;48822;ленинградская область;45368.5;-0.0085815276277151
5478;52.257196;43.786789;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;38640;саратовская область;28224.3;-0.0221189022688882
5478;48.487175;135.080433;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;617473;хабаровский край;50228.1;0.0230832486244648
5478;54.350778;38.261593;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14023;тульская область;37002.0;-0.0581184101931355
1942;53.193628;50.12195;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;1156608;самарская область;36266.9;0.090390681573679
496;56.461228;84.991289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;575352;томская область;42725.9;-0.0549316545865154
5478;47.141515;39.740013;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;124705;ростовская область;33872.7;-0.0862476830229155
8083;48.528123;44.575958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2873;волгоградская область;32191.9;0.0790823901795932
3185;54.993071;73.368023;0;0;7;2;0;0;0;0;1;0;0;0;0;0;0;0;1178391;омская область;34833.6;-0.0002968141195368
5478;52.273009;104.355723;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2977;иркутская область;45856.1;0.0042779287647939
496;48.783473;44.784143;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;326841;волгоградская область;32191.9;-0.1173581188979999
496;53.145073;38.105187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55361;тульская область;37002.0;-0.0539314564851577
1942;43.800441;131.954475;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;138766;приморский край;45075.1;-0.0443794196327502
1022;55.751437;49.230965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1205651;республика татарстан;37708.0;-0.1235204332013196
5478;53.215116;34.423181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404793;брянская область;29285.0;0.0522853864582213
5478;51.826527;107.589659;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;430186;республика бурятия;38845.8;0.0365616394530557
8083;57.162342;65.497605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;744554;тюменская область;46342.7;0.1829395202482843
1942;57.966553;56.263633;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2640;пермский край;37772.9;0.0266831101560018
1942;55.677671;37.666225;1;0;3;1;0;0;1;0;3;0;0;0;0;0;0;0;2450;московская область;54939.5;0.0561673829826166
5478;52.53445;103.885249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225489;иркутская область;45856.1;-0.0814194137881587
1942;55.917213;37.866433;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;216639;московская область;54939.5;0.0588748413615482
5478;45.462274;133.403108;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;35310;приморский край;45075.1;0.0808234395768499
1942;55.729838;37.645717;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;12380664;москва;89128.6;0.061543640515858
5478;51.67407;39.210663;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1054111;воронежская область;33703.9;-0.1335496582562926
5478;55.709449;37.661033;0;0;12;3;0;0;0;0;4;1;0;0;0;0;0;0;2450;московская область;54939.5;0.0089710562953089
5478;51.518158;81.211511;1;0;3;0;1;0;0;0;4;0;0;0;0;0;0;0;134183;алтайский край;28265.5;-0.0611761013953162
1942;45.027712;38.905622;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2509;республика адыгея;29390.8;0.0492295238019443
5478;58.610796;49.657557;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;501247;кировская область;30076.8;-0.0630223432076265
1942;47.290051;39.846535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1495;ростовская область;33872.7;0.0038057709789643
5478;45.09913;38.976193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3551;краснодарский край;36101.1;-0.0548051473770206
1942;56.858676;53.222845;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;648944;удмуртская республика;33785.9;-0.0381331746735786
5478;45.327059;42.855209;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;37819;ставропольский край;32163.8;-0.1067365339146387
3185;56.817178;60.538536;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1515832;свердловская область;41078.8;-0.0127900881319099
8083;46.444951;134.30507;0;0;5;0;1;0;0;0;1;0;0;0;0;0;0;0;18931;приморский край;45075.1;0.2116676030894636
1942;67.5023;80.840713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1735;ямало-ненецкий автономный округ;90694.0;-0.0597373223351727
5478;53.403749;49.486356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52455;самарская область;36266.9;-0.0751515586910781
3185;55.863106;37.602049;0;0;8;0;0;0;1;0;1;0;0;0;0;0;0;0;90956;московская область;54939.5;-0.0881300795066542
1942;54.738359;55.952843;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;177865;республика башкортостан;36638.1;-0.0546346784661184
1942;59.89672;30.42345;0;0;2;1;1;0;1;0;5;3;0;0;0;0;0;0;31577;ленинградская область;45368.5;0.0261850662216676
8083;56.012108;90.416152;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;52817;красноярский край;48725.4;0.2186083166997159
5478;44.637113;41.943652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117868;ставропольский край;32163.8;-0.0829327164386115
8083;52.587039;39.53217;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;3616;липецкая область;34133.1;0.1791519853344443
5478;50.560848;36.56825;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10753;белгородская область;35324.3;-0.0305377893954377
3185;47.237217;38.807319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1024;ростовская область;33872.7;-0.1314249612596842
1942;62.031499;129.742392;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;-0.0824543426399188
8083;51.836712;55.133777;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;2247;оренбургская область;32594.7;0.1578714603639041
5478;46.335159;48.017548;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;115208;астраханская область;34601.4;-0.0033688251485531
5478;56.133407;47.243084;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;492331;чувашская республика;29844.4;-0.0753335797897845
496;62.029098;129.729025;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.00565427707958
5478;51.519357;45.989368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;840785;саратовская область;28224.3;-0.0902716678861182
496;56.648197;32.265832;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;6955;тверская область;33004.4;-0.0233474537350686
1942;47.54;42.207164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171471;ростовская область;33872.7;0.08476615969162
1942;55.691958;37.527956;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6270;московская область;54939.5;-0.0424477338121116
5478;52.612145;38.528437;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;103179;липецкая область;34133.1;0.0125765237832187
3185;55.776502;37.53711;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12380664;москва;89128.6;0.0415893137181997
5478;57.104464;65.615275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1489;тюменская область;46342.7;-0.0308128131528482
496;57.188314;39.428324;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;30923;ярославская область;35357.2;-0.080516431377996
5478;56.632674;47.887697;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;268277;республика марий эл;29253.9;0.0170187276281772
1942;55.781833;37.72299;0;0;6;3;0;0;1;0;3;0;0;0;0;0;0;0;12380664;москва;89128.6;0.0734737478551046
8083;56.838223;86.640829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4856;томская область;42725.9;0.1489381475724439
496;54.208559;73.559625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6374;омская область;34833.6;0.0599506835584016
8083;50.545218;137.020461;1;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;246607;хабаровский край;50228.1;0.2186083166997159
5478;51.74131;36.192754;0;0;9;1;0;0;0;0;1;0;0;0;0;0;0;0;449556;курская область;33048.0;-0.1114213123045078
3185;43.129493;131.893219;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;633102;приморский край;45075.1;-0.0539650488270182
3185;57.937497;60.021618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356288;свердловская область;41078.8;0.015268196535933
5478;55.182937;61.399706;1;0;7;2;0;0;0;0;3;0;0;0;0;0;0;0;1134643;челябинская область;37183.9;0.0127093263194181
5478;53.508452;49.431712;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;731544;самарская область;36266.9;-0.0479724445914452
5478;56.30457;43.845682;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3528;нижегородская область;34867.4;-0.0752526029714781
8083;55.427407;37.87829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;96145;московская область;54939.5;0.1558684378097381
496;56.016728;92.812165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1066934;красноярский край;48725.4;-0.0308602294755863
1942;55.709393;37.619612;0;0;12;5;0;0;1;0;0;0;1;0;0;0;0;0;2450;московская область;54939.5;0.0572357036805873
1942;55.619467;37.50928;0;0;5;0;0;0;1;1;1;0;0;0;0;0;0;0;6270;московская область;54939.5;0.0521751846515418
1022;55.781519;49.112478;1;0;6;2;0;0;0;0;1;0;0;0;1;1;0;0;1205651;республика татарстан;37708.0;-0.0214019194003235
5478;44.604739;132.824278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;41539;приморский край;45075.1;0.0970101541186737
1942;54.982544;73.316999;0;0;5;2;0;0;0;0;2;1;0;0;0;0;0;0;1178391;омская область;34833.6;0.0948300850681991
1022;55.638318;51.796635;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;180050;республика татарстан;37708.0;-0.1450012314747548
1942;55.763326;37.657601;0;0;5;1;0;0;0;0;2;1;0;0;0;0;0;0;12380664;москва;89128.6;-0.0324630317821517
5478;53.520413;49.303046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2511;самарская область;36266.9;-0.0750507100813667
1942;60.005967;30.259238;0;0;9;0;0;0;0;0;6;1;0;0;0;0;0;0;5225690;санкт-петербург;62223.8;0.0091053586267142
1942;55.806044;37.395455;0;0;2;1;0;0;0;0;2;0;1;0;0;0;0;0;116896;московская область;54939.5;0.0203848294379908
5478;48.521666;44.562439;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2873;волгоградская область;32191.9;-0.0847212921456466
496;51.686506;41.589869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4966;воронежская область;33703.9;-0.0928868489659119
5478;55.741744;37.599741;0;0;3;2;0;0;0;0;1;0;2;0;0;0;0;0;12380664;москва;89128.6;-0.0563298344861003
496;50.375796;103.291948;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;11180;республика бурятия;38845.8;0.0311445849222499
5478;60.007668;30.259822;0;0;13;1;0;0;0;0;8;0;0;0;0;0;0;0;5225690;санкт-петербург;62223.8;-0.0489031927827527
8083;69.426173;30.837933;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17396;мурманская область;61823.2;0.1398305292040953
5478;55.766035;37.638117;0;0;4;1;0;0;3;2;3;1;0;0;0;0;0;0;12380664;москва;89128.6;-0.0418957859388809
1942;55.787766;37.677158;0;0;9;2;0;0;2;0;5;2;0;0;0;0;0;0;12380664;москва;89128.6;0.0553994708193176
5478;59.90524;32.35022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44487;ленинградская область;45368.5;-0.0730833957881111
1942;51.667021;39.205884;1;1;7;5;1;0;0;0;5;0;2;0;0;0;0;0;1054111;воронежская область;33703.9;0.0199656182950373
1942;57.640036;39.975848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1854;ярославская область;35357.2;0.0126962481496793
5478;55.64192;37.523456;0;0;8;5;0;0;1;0;1;0;1;0;0;0;0;0;2450;московская область;54939.5;-0.0244758181193631
496;62.030643;129.741494;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.0303172580570975
496;55.443659;37.747981;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;96145;московская область;54939.5;0.0800894408276697
5478;51.494159;46.122732;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;224508;саратовская область;28224.3;-0.0104127359873684
496;56.84773;35.837345;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1323;тверская область;33004.4;-0.0680651595556482
3185;56.319869;43.926503;0;0;5;1;0;0;1;1;1;0;0;0;0;0;0;0;1276560;нижегородская область;34867.4;-0.1450012314747548
496;51.375822;128.135396;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;53404;амурская область;48242.3;0.0012972158215293
3185;56.169268;40.446035;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;356168;владимирская область;31885.0;-0.0231053590115382
8083;53.118357;46.586541;1;1;4;2;0;0;0;0;1;0;0;0;0;0;0;0;81027;пензенская область;32014.6;0.1097171097248311
1022;55.703484;51.406146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15528;республика татарстан;37708.0;-0.1004567589706114
5478;52.044427;113.504948;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;349005;забайкальский край;43974.9;0.0386099553369051
8083;55.653294;37.844208;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;32338;московская область;54939.5;0.1555711055357751
1942;45.036076;38.975807;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;987828;краснодарский край;36101.1;0.0467485755275594
5478;51.166324;82.179086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10321;алтайский край;28265.5;-0.0100875908848438
5478;54.940924;71.937932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10165;омская область;34833.6;0.0283129060824569
1942;55.749988;37.363538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1004;московская область;54939.5;0.060583296015891
496;54.976592;73.334031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1178391;омская область;34833.6;-0.0849035751661199
5478;60.057464;29.999086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47457;ленинградская область;45368.5;0.0234189133751678
496;55.946068;46.200328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8252;чувашская республика;29844.4;-0.0631023773493667
496;53.148411;103.067198;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;50586;иркутская область;45856.1;-0.0409659819529556
1942;56.122846;93.338057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33091;красноярский край;48725.4;0.0424184613544145
8083;59.959683;30.439773;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1275;ленинградская область;45368.5;0.1688924302262295
5478;56.874385;60.553223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1515832;свердловская область;41078.8;-0.0850620715251784
8083;55.789239;37.542994;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12380664;москва;89128.6;0.1473095154877619
496;51.827212;55.16317;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2247;оренбургская область;32594.7;-0.0815790580736585
8083;53.570664;49.29259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2407;самарская область;36266.9;0.0969212404486439
1942;55.717163;37.38216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2542;московская область;54939.5;0.042213203847607
5478;45.849489;40.117656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;58628;краснодарский край;36101.1;-0.0741022645156973
1942;55.676149;37.50655;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;6270;московская область;54939.5;0.036403059146579
5478;55.764663;37.657485;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;12380664;москва;89128.6;-0.0388924330171672
1942;57.99341;56.24705;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1048011;пермский край;37772.9;-0.1022174812506854
5478;56.327431;44.018617;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1276560;нижегородская область;34867.4;0.0337454560509482
5478;55.960588;49.273752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10569;республика татарстан;37708.0;-0.0462578536334273
3185;54.214214;37.618022;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;546953;тульская область;37002.0;-0.0693224806219771
3185;43.801222;131.936464;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;138766;приморский край;45075.1;-0.0501435760049579
1942;55.757769;37.406864;0;0;7;2;0;0;1;0;2;1;0;0;0;0;0;0;2542;московская область;54939.5;-0.0072053466476841
5478;55.832035;49.079698;0;0;8;4;0;0;0;0;2;0;0;0;0;0;0;0;1205651;республика татарстан;37708.0;-0.0629983569298798
5478;55.628093;37.459298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6270;московская область;54939.5;-0.0131387454982513
5478;55.591203;38.208233;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8277;московская область;54939.5;-0.0322544257443582
1942;51.777567;55.143209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561686;оренбургская область;32594.7;0.0396458960536687
8083;53.14038;50.173675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13405;самарская область;36266.9;0.1135131546627426
496;55.096523;38.760149;0;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;144589;московская область;54939.5;0.0158658885248479
8083;43.111311;131.928918;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;633102;приморский край;45075.1;0.1902990645202405
1942;55.775459;37.469844;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2542;московская область;54939.5;0.0665262364556756
5478;51.286269;37.79384;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;231864;белгородская область;35324.3;-0.02869359879197
5478;51.654757;39.189417;0;0;12;5;0;0;0;0;1;0;0;0;0;0;0;0;1054111;воронежская область;33703.9;-0.0430546243600288
5478;55.668782;86.276032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45801;кемеровская область;41530.6;-0.1118076056664602
5478;54.968954;83.199357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3300;новосибирская область;38968.9;-0.0829209963517429
5478;53.779889;87.291254;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2704;кемеровская область;41530.6;0.0010874764893807
5478;56.974126;40.975367;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1175;ивановская область;27174.6;-0.0027116143927705
5478;53.549109;49.360017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7039;самарская область;36266.9;-0.0085169022595281
5478;53.887242;86.748456;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;191839;кемеровская область;41530.6;-0.0514910739330631
3185;43.813082;131.953748;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;138766;приморский край;45075.1;-0.0387969181576469
5478;55.817441;38.988896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120670;московская область;54939.5;-0.0068560286508969
5478;58.035935;56.143232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1048011;пермский край;37772.9;-0.0670703378412512
3185;50.259006;127.524074;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;225810;амурская область;48242.3;0.0190904989937188
8083;54.183997;45.184657;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;318578;республика мордовия;28474.7;0.1681910760383621
3185;50.557901;36.530377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10753;белгородская область;35324.3;-0.0694263795793653
5478;55.5721;37.691504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56752;московская область;54939.5;-0.0430982455170389
496;53.185994;43.998342;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;35166;пензенская область;32014.6;-0.0310243642900338
8083;55.334291;85.979346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2693;кемеровская область;41530.6;0.0116735200814144
