,lat,long
5000,55.82666,37.44479
1207,53.188568,50.089135
567,55.171051,61.355976
4049,62.031499,129.742392
6071,50.298035,127.525511
2704,55.622436,37.667582
1760,56.009134,92.873377
1327,51.674114,36.145359
2035,54.736977,55.957802
1975,58.032452,56.144184
3502,64.567388,39.821041
4193,54.768412,56.020837
5921,51.279802,37.813746
1886,59.542128,30.873596
3771,51.189994,35.274083
4094,55.7755,37.659766
3458,52.675552,41.465308
39,54.256466,48.324044
6185,52.033469,113.516671
5135,51.804602,107.634538
3146,47.245635,38.891644
2987,56.121913,93.435399
5247,55.745493,37.858986
4998,57.95178,56.118474
779,57.423644,56.997126
5608,52.032616,113.495183
2324,56.461611,85.134669
78,51.482219,57.376188
2325,55.8169,37.776305
3159,51.686534,39.256746
3486,57.626255,39.889205
3443,53.92924,102.063349
1015,48.497492,135.097932
2446,53.529819,49.298689
2792,55.931235,37.494153
3016,53.382361,83.725823
6076,42.810949,132.868502
3861,56.024194,92.741423
2414,56.892635,60.612485
5362,50.642078,36.572086
2687,55.792827,37.81548
541,43.135789,131.927876
247,55.657845,37.747729
4194,56.981106,60.532751
5470,55.824005,37.634434
4353,55.153277,60.155207
4687,53.248745,50.220585
4424,53.872284,86.655166
5997,51.668473,39.193056
2060,58.370958,45.51459
445,55.776502,37.53711
5762,51.073802,132.605305
514,53.510048,49.270401
5279,48.796704,44.58902
446,55.776502,37.53711
1980,55.832035,49.079698
3713,53.135253,140.725985
1640,55.845855,37.662093
3266,57.647324,39.851943
1945,49.012168,42.11444
5516,55.358678,43.857216
1485,55.751254,37.816271
3476,57.157949,65.539817
3569,69.353814,88.207842
4953,54.992441,73.367044
6132,69.356274,88.173697
5188,59.931688,30.35905
3993,55.901299,37.403189
2540,56.016728,92.812165
410,53.72836,91.435794
2198,52.53445,103.885249
803,55.211178,34.28423
5230,55.846694,37.361939
718,54.84769,83.06372
4223,54.200201,37.607556
1459,55.757769,37.406864
544,56.501471,84.9517
5584,55.009347,82.667464
3124,58.009311,56.244526
347,59.985998,30.218365
3303,48.533343,135.030972
2432,53.019985,39.125736
4875,55.061446,82.911402
4442,56.825754,60.602721
4148,54.764994,83.08077
3728,43.124518,131.885269
885,56.308066,101.753259
4600,55.724505,37.993715
4444,56.964843,60.480271
4882,43.111988,131.917537
288,56.253202,90.474174
2396,55.593995,37.734946
4558,43.430395,39.924958
4336,55.612045,37.732718
5907,59.593223,150.786649
2531,43.791638,131.9562
1865,44.087062,43.086848
5817,56.885151,60.579257
4805,43.281368,132.454019
1354,43.125867,131.911042
1052,69.315628,88.206602
4141,59.851666,30.093589
3986,55.679727,37.894972
1719,55.863106,37.602049
2501,56.001831,93.029207
5136,48.465147,135.120704
937,54.109459,102.193577
1342,50.860662,39.083147
1582,55.81997,49.141565
1292,52.722888,41.448204
1246,56.259918,83.973776
4511,57.940211,102.733294
3352,57.882114,59.947966
1840,51.84739,107.585023
5048,53.43261,41.813962
2632,56.148438,47.17315
5540,64.602145,39.814905
6169,54.951069,73.327932
2893,55.09882,82.97944
5649,59.941615,30.351693
5829,52.284955,104.275513
5618,44.645239,37.933258
961,56.320338,43.947623
4530,55.735008,37.520833
4062,53.348155,83.777539
4110,56.854542,53.211499
3286,51.734545,36.189323
953,43.133059,131.915444
260,53.199924,50.177017
4642,53.251816,34.442001
4574,54.922938,37.429402
5571,53.196536,50.158826
12,62.033259,129.736382
5743,55.182937,61.399706
5880,45.935124,133.7243
3584,56.258448,90.488341
1706,43.37883,132.244434
183,53.78207,87.293635
1240,51.341762,37.908411
3481,50.98127,39.504133
2256,54.703795,20.506993
774,56.872747,53.20734
3392,56.476816,84.971598
5408,56.521885,85.05798
4987,52.976878,158.692021
2889,55.104311,82.960692
1774,52.51228,85.173782
3045,54.935281,37.450441
4686,52.261942,43.779144
158,55.846997,48.500033
364,59.934172,30.332631
5905,45.063979,39.021657
528,55.176249,82.96186
6250,55.572441,37.835755
1315,56.946378,51.061489
5996,51.668473,39.193056
3597,51.701362,94.411751
3208,43.906187,42.715359
4840,69.354445,88.206665
1153,55.75825,37.406792
6040,42.987222,47.504053
3749,56.274185,43.92035
2886,57.937497,60.021618
3118,55.16359,61.414896
4945,51.839066,107.599845
171,58.006688,55.949331
5035,56.461228,84.991289
4971,57.162342,65.497605
2969,43.138953,131.967977
5229,55.846694,37.361939
3973,55.787442,37.635781
3140,52.419574,104.052677
1628,55.854032,37.475854
5217,55.765412,37.590901
5909,56.627574,47.906552
6254,53.510819,49.457125
3070,55.55389,37.711931
149,56.118791,47.183606
2128,43.597904,39.716854
2350,58.530149,31.271164
2008,55.431662,65.343382
2525,51.290449,37.534577
3380,55.803889,37.93245
1930,54.778466,32.057046
1081,55.745093,37.626744
2003,55.979717,37.162692
1674,54.996619,73.274024
6242,55.82135,49.093406
4851,51.720581,94.401609
5508,55.061462,73.249994
4064,51.671869,39.187118
849,54.498351,86.370194
770,55.815701,37.731838
2069,55.670021,37.55248
6211,61.998702,129.688834
5319,56.334218,43.936403
597,64.535197,39.777733
2216,60.005967,30.259238
1445,53.251908,50.218573
674,56.18448,36.984314
321,55.036597,82.977562
736,51.53573,46.025237
4807,56.562579,84.093728
4978,53.689673,91.674458
5022,45.255846,38.115832
5349,55.111191,82.941783
2819,54.96408,82.936069
2320,51.541478,46.020342
3980,55.85578,37.477381
2352,47.230419,39.760881
1541,57.622805,39.886465
186,52.580418,39.527436
4114,48.488034,135.084152
1488,55.751254,37.816271
5462,43.100365,131.903451
4072,56.250027,93.534366
4644,56.006331,90.414418
6155,59.887873,30.516669
2364,52.273395,104.291898
6062,57.20465,39.430319
2310,55.427407,37.87829
4614,48.685582,44.449718
22,58.605564,49.591163
1092,56.017644,92.776871
3015,56.347195,41.284136
1032,55.864293,48.364792
1221,53.324255,91.946369
2594,55.23576,43.092274
1191,52.037957,113.51226
553,53.345607,83.778249
4618,56.812172,53.204097
4661,43.110567,131.93809
1043,51.71792,94.423231
3479,53.621997,55.908556
1587,44.880073,37.339184
312,46.900367,142.742227
4410,59.111905,28.08686
3094,68.817483,32.815206
2831,54.195666,37.644836
168,56.821026,60.567911
5952,56.838233,53.311203
5307,59.735042,30.612429
5786,52.654481,41.876153
478,56.053663,92.919146
3109,54.976018,73.409193
1574,60.005437,30.299034
2874,55.688862,37.540668
3184,55.060936,82.915094
4100,52.282013,104.294773
3437,57.145983,65.522506
6133,54.774862,32.045664
4658,54.990339,73.368841
3613,51.718969,94.43375
5573,54.323135,48.385812
3316,56.827611,60.616043
2615,62.045883,129.741026
752,56.118028,40.363066
4198,54.985653,73.402761
5430,56.226704,93.504308
2529,58.581572,49.629826
3451,54.96408,82.936069
2015,54.154876,37.585646
48,57.015939,41.005425
262,55.3581,86.075412
464,53.01953,158.647842
5201,56.281426,43.99562
568,47.226686,39.612686
6096,52.967486,36.074509
2537,55.525756,89.187356
4623,48.395835,135.10643
4844,46.304412,44.268555
6068,51.708595,94.42845
3252,45.058511,38.927891
2233,56.473316,53.802375
1319,53.116514,46.605899
6128,55.483189,65.22263
4703,55.149944,124.744112
2502,56.353754,43.867233
622,53.354159,83.776659
1352,54.970081,73.389098
524,55.506072,37.580777
485,55.10892,82.950218
5748,55.025049,73.297218
4343,57.786687,40.918773
4654,55.182444,61.293651
2107,62.046195,129.646434
6181,51.747176,36.193931
396,55.048611,73.325829
6238,55.170784,61.374562
2757,55.744895,52.421305
3308,56.122756,47.253118
1064,50.997525,39.500154
5763,53.227792,50.205673
4039,43.131401,131.942231
4443,56.964843,60.480271
4331,57.002221,40.953358
570,55.725762,49.189535
1451,55.759476,37.761527
1993,50.563663,36.57232
4714,57.046347,65.718869
3852,57.581689,83.767891
2159,53.172869,45.009207
2801,54.713475,55.993582
5216,55.737218,37.617294
1406,55.792033,49.154258
1810,62.033195,129.738439
5381,59.867331,30.261367
702,56.005677,92.830024
3192,50.532246,137.003411
4117,64.510339,40.663894
3805,53.144204,38.111313
4613,54.721208,20.506193
3535,56.0626,92.946544
5815,52.719152,41.457331
1917,53.334919,83.676479
3583,62.024051,129.728576
1994,50.563663,36.57232
1559,43.572868,39.735036
2596,62.03274,129.720877
1392,55.648946,51.845512
146,55.744617,49.192832
1616,55.750282,38.006821
2713,55.717163,37.38216
5757,60.017423,30.246374
195,51.258168,58.432355
1127,55.747419,37.557385
3027,58.034982,38.847788
5807,56.255407,43.976513
4528,55.589992,38.123306
1899,54.984873,82.894064
1210,55.919397,37.845834
2253,44.728196,37.75779
3051,47.136734,39.743103
5127,53.602093,34.331724
3500,50.404126,136.887277
6227,56.17232,37.341412
1776,55.907622,36.941401
1755,54.988526,73.383088
5305,55.673448,37.276967
1825,51.313852,37.906417
1461,55.605785,37.28763
2086,55.920926,37.511293
2795,51.194334,58.295595
3298,56.220228,43.856803
3325,52.211572,104.091978
1596,60.04463,30.388865
2254,44.728196,37.75779
1074,46.368966,48.074771
1119,59.850649,30.267314
5472,55.733346,37.577597
5978,48.694634,44.477081
3233,57.655198,39.944496
714,44.913109,38.845084
58,53.016529,158.649756
2312,53.221716,44.92667
3880,52.534543,31.94119
889,55.028749,82.936698
5483,55.185919,61.434237
841,44.898349,37.348689
5626,55.763478,49.233274
4835,43.396512,132.165211
3226,55.010535,82.958069
1551,56.013975,92.891388
2109,51.738627,36.177627
6220,53.342575,83.783558
6056,44.637113,41.943652
143,54.898178,52.272481
6217,56.844683,53.208652
3962,55.612563,37.736249
5008,54.051202,47.62334
5710,55.070654,82.891109
580,55.819454,37.320239
4578,55.893071,37.725424
2051,53.390176,83.935113
723,51.69885,39.273554
4429,51.827212,55.16317
4130,56.317942,43.925443
712,53.36559,83.667567
5843,55.747307,52.446566
655,57.966553,56.263633
4328,43.121116,131.912434
1216,52.494673,82.772747
2442,48.472566,135.059817
931,54.417352,86.304051
2297,55.692115,37.450064
4252,58.228813,68.284403
208,55.803469,37.618848
3304,56.830477,60.56023
846,55.03897,82.960728
4817,43.16246,131.952373
3271,55.159774,82.961635
2568,55.386001,91.61958
604,53.267297,34.41215
2916,53.533656,49.319755
2967,50.599074,36.584564
2313,62.086936,129.750315
5454,43.800441,131.954475
590,55.711868,37.360187
229,55.910644,37.867708
1166,60.001523,30.299429
1528,55.108874,82.97308
2582,54.764745,56.061261
2088,42.77617,132.853455
71,55.443659,37.747981
3018,53.970767,86.723061
2045,56.632674,47.887697
2009,55.431662,65.343382
